Easting,Northing,Elevation
353547.949,8549473.849,62.686
353578.236,8549473.849,63.028
353608.522,8549473.849,63.370
353638.808,8549473.849,63.712
353669.095,8549473.849,64.054
353699.381,8549473.849,64.396
353729.668,8549473.849,64.738
353759.954,8549473.849,65.080
353790.240,8549473.849,65.422
353820.527,8549473.849,65.764
353850.813,8549473.849,66.106
353881.100,8549473.849,66.448
353911.386,8549473.849,66.790
353941.672,8549473.849,67.131
353971.959,8549473.849,67.473
354002.245,8549473.849,67.815
354032.531,8549473.849,68.157
354062.818,8549473.849,68.499
354093.104,8549473.849,68.841
354123.391,8549473.849,69.183
354153.677,8549473.849,69.525
354183.963,8549473.849,69.867
354214.250,8549473.849,70.209
354244.536,8549473.849,70.551
354274.823,8549473.849,70.893
354305.109,8549473.849,71.235
354335.395,8549473.849,71.577
354365.682,8549473.849,71.919
354395.968,8549473.849,72.260
354426.255,8549473.849,72.602
354456.541,8549473.849,72.944
354486.827,8549473.849,73.286
354517.114,8549473.849,73.628
354547.400,8549473.849,73.970
354577.687,8549473.849,74.312
354607.973,8549473.849,74.654
354638.259,8549473.849,74.996
354668.546,8549473.849,75.338
354698.832,8549473.849,75.680
354729.118,8549473.849,76.022
354759.405,8549473.849,76.364
354789.691,8549473.849,76.706
354819.978,8549473.849,77.048
354850.264,8549473.849,77.389
354880.550,8549473.849,77.731
354910.837,8549473.849,78.073
354941.123,8549473.849,78.415
354971.410,8549473.849,78.757
355001.696,8549473.849,79.099
355031.982,8549473.849,79.441
355062.269,8549473.849,79.783
355092.555,8549473.849,80.125
355122.842,8549473.849,80.467
355153.128,8549473.849,80.809
355183.414,8549473.849,81.151
355213.701,8549473.849,81.493
355243.987,8549473.849,81.835
355274.273,8549473.849,82.177
355304.560,8549473.849,82.518
355334.846,8549473.849,82.860
355365.133,8549473.849,83.202
355395.419,8549473.849,83.544
355425.705,8549473.849,83.886
355455.992,8549473.849,84.228
355486.278,8549473.849,84.570
355516.565,8549473.849,84.912
355546.851,8549473.849,85.254
355577.137,8549473.849,85.596
355607.424,8549473.849,85.938
355637.710,8549473.849,86.280
355667.997,8549473.849,86.622
355698.283,8549473.849,86.964
355728.569,8549473.849,87.306
355758.856,8549473.849,87.647
355789.142,8549473.849,87.989
355819.428,8549473.849,88.331
355849.715,8549473.849,88.673
355880.001,8549473.849,89.015
355910.288,8549473.849,89.357
355940.574,8549473.849,89.699
355970.860,8549473.849,90.041
356001.147,8549473.849,90.383
356031.433,8549473.849,90.725
356061.720,8549473.849,91.067
356092.006,8549473.849,91.409
356122.292,8549473.849,91.751
356152.579,8549473.849,92.093
356182.865,8549473.849,92.435
356213.152,8549473.849,92.776
356243.438,8549473.849,93.118
356273.724,8549473.849,93.460
356304.011,8549473.849,93.802
356334.297,8549473.849,94.144
356364.584,8549473.849,94.486
356394.870,8549473.849,94.828
356425.156,8549473.849,95.170
356455.443,8549473.849,95.512
356485.729,8549473.849,95.854
356516.015,8549473.849,96.196
356546.302,8549473.849,96.538
356576.588,8549473.849,96.880
356606.875,8549473.849,97.222
356637.161,8549473.849,97.564
356667.447,8549473.849,97.905
353214.799,8549443.563,58.925
353245.085,8549443.563,59.267
353275.372,8549443.563,59.609
353305.658,8549443.563,59.951
353335.945,8549443.563,60.293
353366.231,8549443.563,60.635
353396.517,8549443.563,60.977
353426.804,8549443.563,61.319
353457.090,8549443.563,61.661
353487.376,8549443.563,62.002
353517.663,8549443.563,62.344
353547.949,8549443.563,62.686
353578.236,8549443.563,63.028
353608.522,8549443.563,63.370
353638.808,8549443.563,63.712
353669.095,8549443.563,64.054
353699.381,8549443.563,64.396
353729.668,8549443.563,64.738
353759.954,8549443.563,65.080
353790.240,8549443.563,65.422
353820.527,8549443.563,65.764
353850.813,8549443.563,66.106
353881.100,8549443.563,66.448
353911.386,8549443.563,66.790
353941.672,8549443.563,67.131
353971.959,8549443.563,67.473
354002.245,8549443.563,67.815
354032.531,8549443.563,68.157
354062.818,8549443.563,68.499
354093.104,8549443.563,68.841
354123.391,8549443.563,69.183
354153.677,8549443.563,69.525
354183.963,8549443.563,69.867
354214.250,8549443.563,70.209
354244.536,8549443.563,70.551
354274.823,8549443.563,70.893
354305.109,8549443.563,71.235
354335.395,8549443.563,71.577
354365.682,8549443.563,71.919
354395.968,8549443.563,72.260
354426.255,8549443.563,72.602
354456.541,8549443.563,72.944
354486.827,8549443.563,73.286
354517.114,8549443.563,73.628
354547.400,8549443.563,73.970
354577.687,8549443.563,74.312
354607.973,8549443.563,74.654
354638.259,8549443.563,74.996
354668.546,8549443.563,75.338
354698.832,8549443.563,75.680
354729.118,8549443.563,76.022
354759.405,8549443.563,76.364
354789.691,8549443.563,76.706
354819.978,8549443.563,77.048
354850.264,8549443.563,77.389
354880.550,8549443.563,77.731
354910.837,8549443.563,78.073
354941.123,8549443.563,78.415
354971.410,8549443.563,78.757
355001.696,8549443.563,79.099
355031.982,8549443.563,79.441
355062.269,8549443.563,79.783
355092.555,8549443.563,80.125
355122.842,8549443.563,80.467
355153.128,8549443.563,80.809
355183.414,8549443.563,81.151
355213.701,8549443.563,81.493
355243.987,8549443.563,81.835
355274.273,8549443.563,82.177
355304.560,8549443.563,82.518
355334.846,8549443.563,82.860
355365.133,8549443.563,83.202
355395.419,8549443.563,83.544
355425.705,8549443.563,83.886
355455.992,8549443.563,84.228
355486.278,8549443.563,84.570
355516.565,8549443.563,84.912
355546.851,8549443.563,85.254
355577.137,8549443.563,85.596
355607.424,8549443.563,85.938
355637.710,8549443.563,86.280
355667.997,8549443.563,86.622
355698.283,8549443.563,86.964
355728.569,8549443.563,87.306
355758.856,8549443.563,87.647
355789.142,8549443.563,87.989
355819.428,8549443.563,88.331
355849.715,8549443.563,88.673
355880.001,8549443.563,89.015
355910.288,8549443.563,89.357
355940.574,8549443.563,89.699
355970.860,8549443.563,90.041
356001.147,8549443.563,90.383
356031.433,8549443.563,90.725
356061.720,8549443.563,91.067
356092.006,8549443.563,91.409
356122.292,8549443.563,91.751
356152.579,8549443.563,92.093
356182.865,8549443.563,92.435
356213.152,8549443.563,92.776
356243.438,8549443.563,93.118
356273.724,8549443.563,93.460
356304.011,8549443.563,93.802
356334.297,8549443.563,94.144
356364.584,8549443.563,94.486
356394.870,8549443.563,94.828
356425.156,8549443.563,95.170
356455.443,8549443.563,95.512
356485.729,8549443.563,95.854
356516.015,8549443.563,96.196
356546.302,8549443.563,96.538
356576.588,8549443.563,96.880
356606.875,8549443.563,97.222
356637.161,8549443.563,97.564
356667.447,8549443.563,97.905
353214.799,8549413.276,58.925
353245.085,8549413.276,59.267
353275.372,8549413.276,59.609
353305.658,8549413.276,59.951
353335.945,8549413.276,60.293
353366.231,8549413.276,60.635
353396.517,8549413.276,60.977
353426.804,8549413.276,61.319
353457.090,8549413.276,61.661
353487.376,8549413.276,62.002
353517.663,8549413.276,62.344
353547.949,8549413.276,62.686
353578.236,8549413.276,63.028
353608.522,8549413.276,63.370
353638.808,8549413.276,63.712
353669.095,8549413.276,64.054
353699.381,8549413.276,64.396
353729.668,8549413.276,64.738
353759.954,8549413.276,65.080
353790.240,8549413.276,65.422
353820.527,8549413.276,65.764
353850.813,8549413.276,66.106
353881.100,8549413.276,66.448
353911.386,8549413.276,66.790
353941.672,8549413.276,67.131
353971.959,8549413.276,67.473
354002.245,8549413.276,67.815
354032.531,8549413.276,68.157
354062.818,8549413.276,68.499
354093.104,8549413.276,68.841
354123.391,8549413.276,69.183
354153.677,8549413.276,69.525
354183.963,8549413.276,69.867
354214.250,8549413.276,70.209
354244.536,8549413.276,70.551
354274.823,8549413.276,70.893
354305.109,8549413.276,71.235
354335.395,8549413.276,71.577
354365.682,8549413.276,71.919
354395.968,8549413.276,72.260
354426.255,8549413.276,72.602
354456.541,8549413.276,72.944
354486.827,8549413.276,73.286
354517.114,8549413.276,73.628
354547.400,8549413.276,73.970
354577.687,8549413.276,74.312
354607.973,8549413.276,74.654
354638.259,8549413.276,74.996
354668.546,8549413.276,75.338
354698.832,8549413.276,75.680
354729.118,8549413.276,76.022
354759.405,8549413.276,76.364
354789.691,8549413.276,76.706
354819.978,8549413.276,77.048
354850.264,8549413.276,77.389
354880.550,8549413.276,77.731
354910.837,8549413.276,78.073
354941.123,8549413.276,78.415
354971.410,8549413.276,78.757
355001.696,8549413.276,79.099
355031.982,8549413.276,79.441
355062.269,8549413.276,79.783
355092.555,8549413.276,80.125
355122.842,8549413.276,80.467
355153.128,8549413.276,80.809
355183.414,8549413.276,81.151
355213.701,8549413.276,81.493
355243.987,8549413.276,81.835
355274.273,8549413.276,82.177
355304.560,8549413.276,82.518
355334.846,8549413.276,82.860
355365.133,8549413.276,83.202
355395.419,8549413.276,83.544
355425.705,8549413.276,83.886
355455.992,8549413.276,84.228
355486.278,8549413.276,84.570
355516.565,8549413.276,84.912
355546.851,8549413.276,85.254
355577.137,8549413.276,85.596
355607.424,8549413.276,85.938
355637.710,8549413.276,86.280
355667.997,8549413.276,86.622
355698.283,8549413.276,86.964
355728.569,8549413.276,87.306
355758.856,8549413.276,87.647
355789.142,8549413.276,87.989
355819.428,8549413.276,88.331
355849.715,8549413.276,88.673
355880.001,8549413.276,89.015
355910.288,8549413.276,89.357
355940.574,8549413.276,89.699
355970.860,8549413.276,90.041
356001.147,8549413.276,90.383
356031.433,8549413.276,90.725
356061.720,8549413.276,91.067
356092.006,8549413.276,91.409
356122.292,8549413.276,91.751
356152.579,8549413.276,92.093
356182.865,8549413.276,92.435
356213.152,8549413.276,92.776
356243.438,8549413.276,93.118
356273.724,8549413.276,93.460
356304.011,8549413.276,93.802
356334.297,8549413.276,94.144
356364.584,8549413.276,94.486
356394.870,8549413.276,94.828
356425.156,8549413.276,95.170
356455.443,8549413.276,95.512
356485.729,8549413.276,95.854
356516.015,8549413.276,96.196
356546.302,8549413.276,96.538
356576.588,8549413.276,96.880
356606.875,8549413.276,97.222
356637.161,8549413.276,97.564
356667.447,8549413.276,97.905
353214.799,8549382.990,58.925
353245.085,8549382.990,59.267
353275.372,8549382.990,59.609
353305.658,8549382.990,59.951
353335.945,8549382.990,60.293
353366.231,8549382.990,60.635
353396.517,8549382.990,60.977
353426.804,8549382.990,61.319
353457.090,8549382.990,61.661
353487.376,8549382.990,62.002
353517.663,8549382.990,62.344
353547.949,8549382.990,62.686
353578.236,8549382.990,63.028
353608.522,8549382.990,63.370
353638.808,8549382.990,63.712
353669.095,8549382.990,64.054
353699.381,8549382.990,64.396
353729.668,8549382.990,64.738
353759.954,8549382.990,65.080
353790.240,8549382.990,65.422
353820.527,8549382.990,65.764
353850.813,8549382.990,66.106
353881.100,8549382.990,66.448
353911.386,8549382.990,66.790
353941.672,8549382.990,67.131
353971.959,8549382.990,67.473
354002.245,8549382.990,67.815
354032.531,8549382.990,68.157
354062.818,8549382.990,68.499
354093.104,8549382.990,68.841
354123.391,8549382.990,69.183
354153.677,8549382.990,69.525
354183.963,8549382.990,69.867
354214.250,8549382.990,70.209
354244.536,8549382.990,70.551
354274.823,8549382.990,70.893
354305.109,8549382.990,71.235
354335.395,8549382.990,71.577
354365.682,8549382.990,71.919
354395.968,8549382.990,72.260
354426.255,8549382.990,72.602
354456.541,8549382.990,72.944
354486.827,8549382.990,73.286
354517.114,8549382.990,73.628
354547.400,8549382.990,73.970
354577.687,8549382.990,74.312
354607.973,8549382.990,74.654
354638.259,8549382.990,74.996
354668.546,8549382.990,75.338
354698.832,8549382.990,75.680
354729.118,8549382.990,76.022
354759.405,8549382.990,76.364
354789.691,8549382.990,76.706
354819.978,8549382.990,77.048
354850.264,8549382.990,77.389
354880.550,8549382.990,77.731
354910.837,8549382.990,78.073
354941.123,8549382.990,78.415
354971.410,8549382.990,78.757
355001.696,8549382.990,79.099
355031.982,8549382.990,79.441
355062.269,8549382.990,79.783
355092.555,8549382.990,80.125
355122.842,8549382.990,80.467
355153.128,8549382.990,80.809
355183.414,8549382.990,81.151
355213.701,8549382.990,81.493
355243.987,8549382.990,81.835
355274.273,8549382.990,82.177
355304.560,8549382.990,82.518
355334.846,8549382.990,82.860
355365.133,8549382.990,83.202
355395.419,8549382.990,83.544
355425.705,8549382.990,83.886
355455.992,8549382.990,84.228
355486.278,8549382.990,84.570
355516.565,8549382.990,84.912
355546.851,8549382.990,85.254
355577.137,8549382.990,85.596
355607.424,8549382.990,85.938
355637.710,8549382.990,86.280
355667.997,8549382.990,86.622
355698.283,8549382.990,86.964
355728.569,8549382.990,87.306
355758.856,8549382.990,87.647
355789.142,8549382.990,87.989
355819.428,8549382.990,88.331
355849.715,8549382.990,88.673
355880.001,8549382.990,89.015
355910.288,8549382.990,89.357
355940.574,8549382.990,89.699
355970.860,8549382.990,90.041
356001.147,8549382.990,90.383
356031.433,8549382.990,90.725
356061.720,8549382.990,91.067
356092.006,8549382.990,91.409
356122.292,8549382.990,91.751
356152.579,8549382.990,92.093
356182.865,8549382.990,92.435
356213.152,8549382.990,92.776
356243.438,8549382.990,93.118
356273.724,8549382.990,93.460
356304.011,8549382.990,93.802
356334.297,8549382.990,94.144
356364.584,8549382.990,94.486
356394.870,8549382.990,94.828
356425.156,8549382.990,95.170
356455.443,8549382.990,95.512
356485.729,8549382.990,95.854
356516.015,8549382.990,96.196
356546.302,8549382.990,96.538
356576.588,8549382.990,96.880
356606.875,8549382.990,97.222
356637.161,8549382.990,97.564
356667.447,8549382.990,97.905
353214.799,8549352.704,58.925
353245.085,8549352.704,59.267
353275.372,8549352.704,59.609
353305.658,8549352.704,59.951
353335.945,8549352.704,60.293
353366.231,8549352.704,60.635
353396.517,8549352.704,60.977
353426.804,8549352.704,61.319
353457.090,8549352.704,61.661
353487.376,8549352.704,62.002
353517.663,8549352.704,62.344
353547.949,8549352.704,62.686
353578.236,8549352.704,63.028
353608.522,8549352.704,63.370
353638.808,8549352.704,63.712
353669.095,8549352.704,64.054
353699.381,8549352.704,64.396
353729.668,8549352.704,64.738
353759.954,8549352.704,65.080
353790.240,8549352.704,65.422
353820.527,8549352.704,65.764
353850.813,8549352.704,66.106
353881.100,8549352.704,66.448
353911.386,8549352.704,66.790
353941.672,8549352.704,67.131
353971.959,8549352.704,67.473
354002.245,8549352.704,67.815
354032.531,8549352.704,68.157
354062.818,8549352.704,68.499
354093.104,8549352.704,68.841
354123.391,8549352.704,69.183
354153.677,8549352.704,69.525
354183.963,8549352.704,69.867
354214.250,8549352.704,70.209
354244.536,8549352.704,70.551
354274.823,8549352.704,70.893
354305.109,8549352.704,71.235
354335.395,8549352.704,71.577
354365.682,8549352.704,71.919
354395.968,8549352.704,72.260
354426.255,8549352.704,72.602
354456.541,8549352.704,72.944
354486.827,8549352.704,73.286
354517.114,8549352.704,73.628
354547.400,8549352.704,73.970
354577.687,8549352.704,74.312
354607.973,8549352.704,74.654
354638.259,8549352.704,74.996
354668.546,8549352.704,75.338
354698.832,8549352.704,75.680
354729.118,8549352.704,76.022
354759.405,8549352.704,76.364
354789.691,8549352.704,76.706
354819.978,8549352.704,77.048
354850.264,8549352.704,77.389
354880.550,8549352.704,77.731
354910.837,8549352.704,78.073
354941.123,8549352.704,78.415
354971.410,8549352.704,78.757
355001.696,8549352.704,79.099
355031.982,8549352.704,79.441
355062.269,8549352.704,79.783
355092.555,8549352.704,80.125
355122.842,8549352.704,80.467
355153.128,8549352.704,80.809
355183.414,8549352.704,81.151
355213.701,8549352.704,81.493
355243.987,8549352.704,81.835
355274.273,8549352.704,82.177
355304.560,8549352.704,82.518
355334.846,8549352.704,82.860
355365.133,8549352.704,83.202
355395.419,8549352.704,83.544
355425.705,8549352.704,83.886
355455.992,8549352.704,84.228
355486.278,8549352.704,84.570
355516.565,8549352.704,84.912
355546.851,8549352.704,85.254
355577.137,8549352.704,85.596
355607.424,8549352.704,85.938
355637.710,8549352.704,86.280
355667.997,8549352.704,86.622
355698.283,8549352.704,86.964
355728.569,8549352.704,87.306
355758.856,8549352.704,87.647
355789.142,8549352.704,87.989
355819.428,8549352.704,88.331
355849.715,8549352.704,88.673
355880.001,8549352.704,89.015
355910.288,8549352.704,89.357
355940.574,8549352.704,89.699
355970.860,8549352.704,90.041
356001.147,8549352.704,90.383
356031.433,8549352.704,90.725
356061.720,8549352.704,91.067
356092.006,8549352.704,91.409
356122.292,8549352.704,91.751
356152.579,8549352.704,92.093
356182.865,8549352.704,92.435
356213.152,8549352.704,92.776
356243.438,8549352.704,93.118
356273.724,8549352.704,93.460
356304.011,8549352.704,93.802
356334.297,8549352.704,94.144
356364.584,8549352.704,94.486
356394.870,8549352.704,94.828
356425.156,8549352.704,95.170
356455.443,8549352.704,95.512
356485.729,8549352.704,95.854
356516.015,8549352.704,96.196
356546.302,8549352.704,96.538
356576.588,8549352.704,96.880
356606.875,8549352.704,97.222
356637.161,8549352.704,97.564
356667.447,8549352.704,97.905
353214.799,8549322.417,58.925
353245.085,8549322.417,59.267
353275.372,8549322.417,59.609
353305.658,8549322.417,59.951
353335.945,8549322.417,60.293
