obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol
oname:inc_otype:lst_usecol:total_totim:4322.5,-5.2143555,1.0,oname:inc_otype:lst_usecol:total,,,inc,lst,,4322.5,total
oname:inc_otype:lst_usecol:total_totim:4352.5,-2.8388672,1.0,oname:inc_otype:lst_usecol:total,,,inc,lst,,4352.5,total
oname:inc_otype:lst_usecol:total_totim:4383.5,3.4985352,1.0,oname:inc_otype:lst_usecol:total,,,inc,lst,,4383.5,total
oname:inc_otype:lst_usecol:wel_totim:3652.5,-900.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3652.5,wel
oname:inc_otype:lst_usecol:wel_totim:3683.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3683.5,wel
oname:inc_otype:lst_usecol:wel_totim:3712.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3712.5,wel
oname:inc_otype:lst_usecol:wel_totim:3743.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3743.5,wel
oname:inc_otype:lst_usecol:wel_totim:3773.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3773.5,wel
oname:inc_otype:lst_usecol:wel_totim:3804.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3804.5,wel
oname:inc_otype:lst_usecol:wel_totim:3834.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3834.5,wel
oname:inc_otype:lst_usecol:wel_totim:3865.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3865.5,wel
oname:inc_otype:lst_usecol:wel_totim:3896.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3896.5,wel
oname:inc_otype:lst_usecol:wel_totim:3926.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3926.5,wel
oname:inc_otype:lst_usecol:wel_totim:3957.5,-1800.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3957.5,wel
oname:inc_otype:lst_usecol:wel_totim:3987.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,3987.5,wel
oname:inc_otype:lst_usecol:wel_totim:4018.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4018.5,wel
oname:inc_otype:lst_usecol:wel_totim:4049.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4049.5,wel
oname:inc_otype:lst_usecol:wel_totim:4077.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4077.5,wel
oname:inc_otype:lst_usecol:wel_totim:4108.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4108.5,wel
oname:inc_otype:lst_usecol:wel_totim:4138.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4138.5,wel
oname:inc_otype:lst_usecol:wel_totim:4169.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4169.5,wel
oname:inc_otype:lst_usecol:wel_totim:4199.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4199.5,wel
oname:inc_otype:lst_usecol:wel_totim:4230.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4230.5,wel
oname:inc_otype:lst_usecol:wel_totim:4261.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4261.5,wel
oname:inc_otype:lst_usecol:wel_totim:4291.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4291.5,wel
oname:inc_otype:lst_usecol:wel_totim:4322.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4322.5,wel
oname:inc_otype:lst_usecol:wel_totim:4352.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4352.5,wel
oname:inc_otype:lst_usecol:wel_totim:4383.5,-2350.0,1.0,oname:inc_otype:lst_usecol:wel,,,inc,lst,,4383.5,wel
oname:cum_otype:lst_usecol:ghb_totim:3652.5,-1315894.8,1.0,cum,,,cum,lst,,3652.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3683.5,-1327030.1,1.0,cum,,,cum,lst,,3683.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3712.5,-1338261.9,1.0,cum,,,cum,lst,,3712.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3743.5,-1351585.2,1.0,cum,,,cum,lst,,3743.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3773.5,-1365437.9,1.0,cum,,,cum,lst,,3773.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3804.5,-1379920.4,1.0,cum,,,cum,lst,,3804.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3834.5,-1393076.1,1.0,cum,,,cum,lst,,3834.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3865.5,-1404814.1,1.0,cum,,,cum,lst,,3865.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3896.5,-1414227.4,1.0,cum,,,cum,lst,,3896.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3926.5,-1421078.8,1.0,cum,,,cum,lst,,3926.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3957.5,-1426275.9,1.0,cum,,,cum,lst,,3957.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:3987.5,-1430369.1,1.0,cum,,,cum,lst,,3987.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4018.5,-1434675.0,1.0,cum,,,cum,lst,,4018.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4049.5,-1439993.9,1.0,cum,,,cum,lst,,4049.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4077.5,-1446177.9,1.0,cum,,,cum,lst,,4077.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4108.5,-1454829.6,1.0,cum,,,cum,lst,,4108.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4138.5,-1464479.5,1.0,cum,,,cum,lst,,4138.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4169.5,-1474912.8,1.0,cum,,,cum,lst,,4169.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4199.5,-1484402.1,1.0,cum,,,cum,lst,,4199.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4230.5,-1492538.2,1.0,cum,,,cum,lst,,4230.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4261.5,-1498402.8,1.0,cum,,,cum,lst,,4261.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4291.5,-1501888.4,1.0,cum,,,cum,lst,,4291.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4322.5,-1503684.4,1.0,cum,,,cum,lst,,4322.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4352.5,-1504640.2,1.0,cum,,,cum,lst,,4352.5,ghb
oname:cum_otype:lst_usecol:ghb_totim:4383.5,-1506471.2,1.0,cum,,,cum,lst,,4383.5,ghb
oname:cum_otype:lst_usecol:in-out_totim:3652.5,-9879.346,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3652.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3683.5,-9987.118,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3683.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3712.5,-9937.034,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3712.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3743.5,-9849.493,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3743.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3773.5,-9784.268,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3773.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3804.5,-9750.554,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3804.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3834.5,-9708.211,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3834.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3865.5,-9818.721,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3865.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3896.5,-9990.5,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3896.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3926.5,-10152.258,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3926.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3957.5,-10306.019,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3957.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:3987.5,-10410.602,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,3987.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4018.5,-10450.257,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4018.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4049.5,-10335.934,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4049.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4077.5,-10228.012,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4077.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4108.5,-10080.684,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4108.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4138.5,-9983.774,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4138.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4169.5,-9937.656,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4169.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4199.5,-9871.725,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4199.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4230.5,-9982.94,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4230.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4261.5,-10145.859,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4261.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4291.5,-10312.119,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4291.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4322.5,-10473.766,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4322.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4352.5,-10558.935,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4352.5,in-out
oname:cum_otype:lst_usecol:in-out_totim:4383.5,-10450.478,1.0,oname:cum_otype:lst_usecol:in-out,,,cum,lst,,4383.5,in-out
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3652.5,-0.08,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3652.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3683.5,-0.08,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3683.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3712.5,-0.08,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3712.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3743.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3743.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3773.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3773.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3804.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3804.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3834.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3834.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3865.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3865.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3896.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3896.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3926.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3926.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3957.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3957.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:3987.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,3987.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4018.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4018.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4049.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4049.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4077.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4077.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4108.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4108.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4138.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4138.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4169.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4169.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4199.5,-0.06,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4199.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4230.5,-0.06,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4230.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4261.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4261.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4291.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4291.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4322.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4322.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4352.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4352.5,percent-discrepancy
oname:cum_otype:lst_usecol:percent-discrepancy_totim:4383.5,-0.07,1.0,oname:cum_otype:lst_usecol:percent-discrepancy,,,cum,lst,,4383.5,percent-discrepancy
oname:cum_otype:lst_usecol:rcha_totim:3652.5,12243922.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3652.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3683.5,12365797.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3683.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3712.5,12520579.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3712.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3743.5,12713979.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3743.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3773.5,12905485.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3773.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3804.5,13082388.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3804.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3834.5,13213785.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3834.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3865.5,13298798.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3865.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3896.5,13338552.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3896.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3926.5,13349799.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3926.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3957.5,13357797.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3957.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:3987.5,13386928.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,3987.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4018.5,13459490.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4018.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4049.5,13580545.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4049.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4077.5,13729434.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4077.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4108.5,13923053.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4108.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4138.5,14114420.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4138.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4169.5,14290791.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4169.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4199.5,14421442.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4199.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4230.5,14505637.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4230.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4261.5,14544763.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4261.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4291.5,14555751.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4291.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4322.5,14563912.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4322.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4352.5,14593576.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4352.5,rcha
oname:cum_otype:lst_usecol:rcha_totim:4383.5,14687136.0,1.0,oname:cum_otype:lst_usecol:rcha,,,cum,lst,,4383.5,rcha
oname:cum_otype:lst_usecol:sfr_totim:3652.5,-8044316.5,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3652.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3683.5,-8108980.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3683.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3712.5,-8174480.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3712.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3743.5,-8253575.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3743.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3773.5,-8337129.5,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3773.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3804.5,-8425382.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3804.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3834.5,-8505308.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3834.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3865.5,-8575468.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3865.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3896.5,-8628729.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3896.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3926.5,-8664104.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3926.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3957.5,-8687309.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3957.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:3987.5,-8703286.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,3987.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4018.5,-8720871.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4018.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4049.5,-8746521.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4049.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4077.5,-8780356.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4077.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4108.5,-8831818.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4108.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4138.5,-8891749.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4138.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4169.5,-8957887.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4169.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4199.5,-9018025.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4199.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4230.5,-9068933.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4230.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4261.5,-9103963.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4261.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4291.5,-9122522.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4291.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4322.5,-9129115.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4322.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4352.5,-9130123.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4352.5,sfr
oname:cum_otype:lst_usecol:sfr_totim:4383.5,-9137550.0,1.0,oname:cum_otype:lst_usecol:sfr,,,cum,lst,,4383.5,sfr
oname:cum_otype:lst_usecol:sto-ss_totim:3652.5,1155.7999,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3652.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3683.5,1186.5933,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3683.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3712.5,1109.3977,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3712.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3743.5,973.4467,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3743.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3773.5,852.8546,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3773.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3804.5,798.9304,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3804.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3834.5,849.219,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3834.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3865.5,1011.0847,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3865.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3896.5,1249.0046,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3896.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3926.5,1502.9202,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3926.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3957.5,1727.7136,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3957.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:3987.5,1905.2686,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,3987.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4018.5,1966.0967,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4018.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4049.5,1911.5452,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4049.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4077.5,1781.7346,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4077.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4108.5,1600.6471,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4108.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4138.5,1448.126,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4138.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4169.5,1368.9625,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4169.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4199.5,1399.2769,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4199.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4230.5,1543.0029,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4230.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4261.5,1764.9692,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4261.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4291.5,2004.7627,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4291.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4322.5,2216.6978,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4322.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4352.5,2338.3315,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4352.5,sto-ss
oname:cum_otype:lst_usecol:sto-ss_totim:4383.5,2301.3726,1.0,oname:cum_otype:lst_usecol:sto-ss,,,cum,lst,,4383.5,sto-ss
oname:cum_otype:lst_usecol:sto-sy_totim:3652.5,392504.25,1.0,oname:cum_otype:lst_usecol:sto-sy,,,cum,lst,,3652.5,sto-sy
oname:cum_otype:lst_usecol:sto-sy_totim:3683.5,402089.2,1.0,oname:cum_otype:lst_usecol:sto-sy,,,cum,lst,,3683.5,sto-sy
oname:cum_otype:lst_usecol:sto-sy_totim:3712.5,376366.66,1.0,oname:cum_otype:lst_usecol:sto-sy,,,cum,lst,,3712.5,sto-sy
oname:cum_otype:lst_usecol:sto-sy_totim:3743.5,331408.16,1.0,oname:cum_otype:lst_usecol:sto-sy,,,cum,lst,,3743.5,sto-sy
oname:cum_otype:lst_usecol:sto-sy_totim:3773.5,291495.62,1.0,oname:cum_otype:lst_usecol:sto-sy,,,cum,lst,,3773.5,sto-sy
