obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,observed,standard_deviation
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4261.5,34.88649814,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4261.5,,trgw-0-22-15,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4291.5,34.747906953,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4291.5,,trgw-0-22-15,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4322.5,34.6018964235,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4322.5,,trgw-0-22-15,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4352.5,34.4683697305,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4352.5,,trgw-0-22-15,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4383.5,34.353647470909095,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4383.5,,trgw-0-22-15,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3652.5,38.312605414,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3652.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3683.5,38.2584056535,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3683.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3712.5,38.235713708000006,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3712.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3743.5,38.26445942,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3743.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3773.5,38.334488521,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3773.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,38.441862394,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3804.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,38.490043089,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3834.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,38.4590787785,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3865.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,38.343654744000006,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3896.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,38.083175094,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3926.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,37.75876831000001,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3957.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,37.483273888,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3987.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,34.1411622165,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4018.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,32.5095634145,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4049.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,30.814491657,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4077.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,31.539517848000003,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4108.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,31.2140461755,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4138.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,31.6095642155,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4169.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,33.1260310695,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4199.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,32.262023774,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4230.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,31.6525098965,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4261.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,30.230326200499995,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4291.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,30.0858736895,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4322.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,29.326814137,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4352.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,27.748677583636365,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4383.5,,trgw-0-24-4,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,37.37579734939621,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3652.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,37.16842000429997,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3683.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,37.11648901838132,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3712.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,37.182889888463976,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3743.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,37.28332589820455,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3773.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,37.27437069031844,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3804.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,37.325037518182405,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3834.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,37.30045718463568,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3865.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,37.19973692398008,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3896.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,36.96003489138633,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3926.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,36.62773168826298,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3957.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,36.38546166212062,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3987.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,36.156393893708405,169.8613231220143,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4018.5,,trgw-0-26-6,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,36.0555150185282,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4049.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,35.98240219542098,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4077.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,35.90634063951703,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4108.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,36.00712317009408,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4138.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,36.09014604343871,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4169.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,36.217937267024055,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4199.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,36.27164530616388,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4230.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,36.14572624730158,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4261.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,35.76941979316995,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4291.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,35.38474770207679,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4322.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,35.05523615545298,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4352.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,34.833151858210364,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4383.5,,trgw-0-26-6,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,34.91190558,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3652.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,34.870533975,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3683.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,34.8509407315,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3712.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,34.8690975505,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3743.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,34.919575364500005,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3773.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,34.967439717000005,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3804.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,34.9646411325,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3834.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,34.9165355275,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3865.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,34.8482996365,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3896.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,34.736009806000006,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3926.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,34.608306856,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3957.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,34.498015888000005,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3987.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,34.4173075925,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4018.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,34.410521437,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4049.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,34.465897383,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4077.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,34.5560804405,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4108.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,34.6470467325,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4138.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,34.7229591465,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4169.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4199.5,34.75970152,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4199.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4230.5,34.755506488500004,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4230.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4261.5,34.681071592500004,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4261.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4291.5,34.5565434485,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4291.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4322.5,34.409825501,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4322.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4352.5,34.2875665045,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4352.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4383.5,34.18951451545454,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4383.5,,trgw-0-29-15,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3652.5,38.030891607134,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3652.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3683.5,38.00653920710691,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3683.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3712.5,38.04337371055284,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3712.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3743.5,38.11740413733946,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3743.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3773.5,38.18983353779655,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3773.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3804.5,38.31031866677986,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3804.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3834.5,38.41870941463269,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3834.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3865.5,38.40334491972432,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3865.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3896.5,38.337150268933776,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3896.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3926.5,38.171892756766695,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3926.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3957.5,37.93310723251441,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3957.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3987.5,37.76423918283613,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3987.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4018.5,37.60864425984342,153.69332759790586,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4018.5,,trgw-0-3-8,1.0,0.5
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4049.5,37.5570131038906,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4049.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4077.5,37.55944373742845,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4077.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4108.5,37.666045573483714,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4108.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4138.5,37.829636590415376,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4138.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4169.5,37.89926704076135,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4169.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4199.5,38.00474125743798,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4199.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4230.5,38.05612210750319,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4230.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4261.5,37.96052078609177,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4261.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4291.5,37.831640575804514,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4291.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4322.5,37.61729569975052,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4322.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4352.5,37.43898054253645,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4352.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4383.5,37.29323628360771,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4383.5,,trgw-0-3-8,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3652.5,36.417483362,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3652.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3683.5,36.319846313000006,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3683.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3712.5,36.290826154,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3712.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3743.5,36.324628967,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3743.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3773.5,36.407823959,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3773.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3804.5,36.4826534665,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3804.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3834.5,36.4355812005,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3834.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3865.5,36.370671708,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3865.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3896.5,36.2675724455,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3896.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3926.5,36.0059855045,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3926.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3957.5,35.6873886005,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3957.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3987.5,35.457524717,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3987.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4018.5,35.368400439,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4018.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4049.5,35.4289889555,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4049.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4077.5,35.518693959000004,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4077.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4108.5,35.6184971815,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4108.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4138.5,35.718877335,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4138.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4169.5,35.8188242665,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4169.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4199.5,35.9013256775,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4199.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4230.5,35.9460653155,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4230.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4261.5,35.8425048215,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4261.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4291.5,35.547269704,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4291.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4322.5,35.17345055,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4322.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4352.5,34.91170512,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4352.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4383.5,34.737599770909085,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4383.5,,trgw-0-33-7,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3652.5,35.356669408,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3652.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3683.5,35.1972361825,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3683.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3712.5,35.189189616,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3712.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3743.5,35.211389834500004,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3743.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3773.5,35.2754288425,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3773.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3804.5,35.338241952,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3804.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3834.5,35.2996629845,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3834.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3865.5,35.2690327005,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3865.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3896.5,35.1968377185,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3896.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3926.5,34.957335446500004,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3926.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3957.5,34.75188751,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3957.5,,trgw-0-34-10,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3987.5,34.578873116,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3987.5,,trgw-0-34-10,,
